Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?
2020-05-20 00:00:00-04:00,114.5849316088673,115.71130826028167,114.31765702763103,114.90947723388672,52100,0.0,0.0,False
2020-05-21 00:00:00-04:00,114.42266993458009,114.45130545925913,112.67583010229004,113.25811004638672,45100,0.0,0.0,False
2020-05-22 00:00:00-04:00,112.63763933726162,113.9740195655969,112.25581537449634,113.7831039428711,35500,0.0,0.0,False
2020-05-26 00:00:00-04:00,119.82545728484095,120.50319141848284,119.20499420166016,119.20499420166016,36400,0.0,0.0,False
2020-05-27 00:00:00-04:00,123.33823318472928,123.70095469560549,121.48638424068406,123.40504455566406,47300,0.0,0.0,False
2020-05-28 00:00:00-04:00,124.2355003473069,127.01326275936046,123.78685770761274,125.0564193725586,74200,0.0,0.0,False
2020-05-29 00:00:00-04:00,126.62187871918773,128.69327856621686,124.94186498948547,127.12779235839844,169800,0.0,0.0,False
2020-06-01 00:00:00-04:00,126.95598695082761,130.47830200195312,126.71734787761177,130.47830200195312,45500,0.0,0.0,False
2020-06-02 00:00:00-04:00,128.41646633724014,129.25648059752191,128.04418993831968,129.09420776367188,37800,0.0,0.0,False
2020-06-03 00:00:00-04:00,132.3205771610062,135.54698181152344,132.18693987422944,135.54698181152344,40900,0.0,0.0,False
2020-06-04 00:00:00-04:00,135.9956285510985,138.58246780247558,135.82380085406527,137.9429168701172,72200,0.0,0.0,False
2020-06-05 00:00:00-04:00,139.8043011945081,143.1834235822868,139.57520247324285,142.4006805419922,33700,0.0,0.0,False
2020-06-08 00:00:00-04:00,141.1406995351517,141.1406995351517,138.229299815603,140.13841247558594,66400,0.0,0.0,False
2020-06-09 00:00:00-04:00,135.3656280698913,137.41793287681688,135.0983534681647,136.42518615722656,68900,0.0,0.0,False
2020-06-10 00:00:00-04:00,135.12698334926202,136.72109057347956,134.19152228228435,134.6019744873047,53400,0.0,0.0,False
2020-06-11 00:00:00-04:00,130.18239016435513,130.4496647576013,124.3309555053711,124.3309555053711,95300,0.0,0.0,False
2020-06-12 00:00:00-04:00,125.61960771416979,126.03960022721085,122.72730345598998,125.28550720214844,52400,0.0,0.0,False
2020-06-15 00:00:00-04:00,122.88003006551494,127.31872565915336,122.4791181619933,126.94644927978516,71300,0.0,0.0,False
2020-06-16 00:00:00-04:00,130.7646798923951,130.7646798923951,127.09917243135655,128.61692810058594,29800,0.0,0.0,False
2020-06-17 00:00:00-04:00,128.78875191071302,130.0296781839728,127.81510027287838,129.19921875,43600,0.0,0.0,False
2020-06-18 00:00:00-04:00,127.7100779499077,129.63828570864052,127.7100779499077,128.6455535888672,18100,0.0,0.0,False
2020-06-19 00:00:00-04:00,129.991468573577,129.991468573577,125.60051837904555,125.99188995361328,28700,0.0,0.0,False
2020-06-22 00:00:00-04:00,125.26641482841929,127.67190069933923,125.19004857922168,127.42372131347656,27500,0.0,0.0,False
2020-06-23 00:00:00-04:00,130.92695591429666,131.4996810001753,130.00103506514975,130.7073974609375,21800,0.0,0.0,False
2020-06-24 00:00:00-04:00,128.9701062631908,128.9701062631908,126.0205307006836,126.0205307006836,35600,0.0,0.0,False
2020-06-25 00:00:00-04:00,127.78644489766847,129.56192016601562,127.24235539055093,129.56192016601562,36400,0.0,0.0,False
2020-06-26 00:00:00-04:00,126.89871345106513,126.89871345106513,124.00640910482035,124.09231567382812,58800,0.0,0.0,False
2020-06-29 00:00:00-04:00,123.5864091257505,124.84641590649387,123.21413273992023,124.37869262695312,24800,0.0,0.0,False
2020-06-30 00:00:00-04:00,124.33096008820618,126.01097395987514,124.13049685319601,125.69596862792969,17200,0.0,0.0,False
2020-07-01 00:00:00-04:00,127.00372478967775,127.21372835109595,126.2496171194831,127.04190063476562,12900,0.0,0.0,False
2020-07-02 00:00:00-04:00,131.55696163406586,132.20605295321482,130.75512323961135,130.8983154296875,19400,0.0,0.0,False
2020-07-06 00:00:00-04:00,133.71425786039444,135.54700434024866,132.53060271980402,133.8192596435547,25100,0.0,0.0,False
2020-07-07 00:00:00-04:00,130.87921095407836,130.87921095407836,129.0846405029297,129.0846405029297,27400,0.0,0.0,False
2020-07-08 00:00:00-04:00,126.66007789757765,129.13237522123268,126.66007789757765,128.85556030273438,40300,0.0,0.0,False
2020-07-09 00:00:00-04:00,128.48328101389293,128.74100072222333,126.43097627427062,127.46189880371094,21100,0.0,0.0,False
2020-07-10 00:00:00-04:00,126.42144031557827,127.98691208493851,126.09689466512668,127.62417602539062,24600,0.0,0.0,False
2020-07-13 00:00:00-04:00,131.3087424100063,131.70965424744088,128.27326082712818,128.99871826171875,29300,0.0,0.0,False
2020-07-14 00:00:00-04:00,126.51689058879336,128.38782741943209,126.51689058879336,128.35919189453125,27500,0.0,0.0,False
2020-07-15 00:00:00-04:00,132.1964999271651,132.68331836973582,131.26102431777795,132.07240295410156,30400,0.0,0.0,False
2020-07-16 00:00:00-04:00,129.22784240644813,130.76467870165212,129.22784240644813,130.2396697998047,26300,0.0,0.0,False
2020-07-17 00:00:00-04:00,129.256473568051,130.33511229502585,128.8269261411762,130.077392578125,23400,0.0,0.0,False
2020-07-20 00:00:00-04:00,130.965130408625,132.61650884232122,130.76468172851767,132.4637908935547,29100,0.0,0.0,False
2020-07-21 00:00:00-04:00,135.16516515369605,136.02425991649358,134.4683286333719,135.54698181152344,38400,0.0,0.0,False
2020-07-22 00:00:00-04:00,135.22245249666284,136.32018644427535,135.05062478416667,136.2438201904297,119900,0.0,0.0,False
2020-07-23 00:00:00-04:00,135.13654849772777,135.5374604140255,133.52334594726562,133.52334594726562,27600,0.0,0.0,False
2020-07-24 00:00:00-04:00,132.5019594446574,133.58061273900302,132.05331681242725,132.92196655273438,32400,0.0,0.0,False
2020-07-27 00:00:00-04:00,134.2965376382605,135.4324620457428,133.88607082635025,134.56381225585938,17100,0.0,0.0,False
2020-07-28 00:00:00-04:00,133.14153157665206,134.22972536345665,133.0747201981392,133.25608825683594,19500,0.0,0.0,False
2020-07-29 00:00:00-04:00,136.4347244154083,137.00746401923948,136.10063845098446,136.91200256347656,15200,0.0,0.0,False
2020-07-30 00:00:00-04:00,133.02698504845804,133.58062952728892,130.5642277041587,133.39926147460938,13700,0.0,0.0,False
2020-07-31 00:00:00-04:00,134.01969713728565,134.33470246047185,130.30647375602763,131.13694763183594,56900,0.0,0.0,False
2020-08-03 00:00:00-04:00,133.19881127546,134.22019375001497,132.83608969991036,133.88609313964844,26300,0.0,0.0,False
2020-08-04 00:00:00-04:00,131.76696067928665,134.01017407322078,131.20377589200106,133.71426391601562,19000,0.0,0.0,False
2020-08-05 00:00:00-04:00,135.27017406671573,136.93109263793235,134.9933445945979,135.83335876464844,21200,0.0,0.0,False
2020-08-06 00:00:00-04:00,138.42021934653297,139.75660705566406,137.97157666997734,139.75660705566406,30500,0.0,0.0,False
2020-08-07 00:00:00-04:00,138.63976892506204,140.7875207033837,138.5824833093927,140.17660522460938,21500,0.0,0.0,False
2020-08-10 00:00:00-04:00,143.76573933537168,144.36711452556742,142.3052692152174,144.1380157470703,33700,0.0,0.0,False
2020-08-11 00:00:00-04:00,148.43350997625612,149.06352065255246,146.047119140625,146.047119140625,30200,0.0,0.0,False
2020-08-12 00:00:00-04:00,147.55532401863746,149.18760723919868,147.35486077407992,148.9680633544922,23100,0.0,0.0,False
2020-08-13 00:00:00-04:00,150.81988719467842,151.88898553159493,150.01806344199102,151.07762145996094,61800,0.0,0.0,False
2020-08-14 00:00:00-04:00,149.77942775271015,150.39988350177654,149.50259827792834,150.10397338867188,66000,0.0,0.0,False
2020-08-17 00:00:00-04:00,151.16354270244855,152.47128022834485,151.16354270244855,152.04173278808594,12500,0.0,0.0,False
2020-08-18 00:00:00-04:00,154.3517353046952,154.3517353046952,151.63125886197244,153.11080932617188,22000,0.0,0.0,False
2020-08-19 00:00:00-04:00,149.97033280995194,150.37124468654542,147.49803562160594,147.87985229492188,59300,0.0,0.0,False
2020-08-20 00:00:00-04:00,147.51713298257994,148.05169677734375,145.6843865252263,148.05169677734375,47800,0.0,0.0,False
2020-08-21 00:00:00-04:00,143.88981961343208,146.18074887078927,143.88981961343208,145.67483520507812,16400,0.0,0.0,False
2020-08-24 00:00:00-04:00,146.2571285263408,146.60076940297745,144.9398360716713,145.4171142578125,19600,0.0,0.0,False
2020-08-25 00:00:00-04:00,146.1521085098735,146.1521085098735,144.19526527774158,145.42665100097656,14200,0.0,0.0,False
2020-08-26 00:00:00-04:00,144.41481991619878,146.00894179554717,144.41481991619878,145.56983947753906,22900,0.0,0.0,False
2020-08-27 00:00:00-04:00,144.99710542444035,145.03529583549374,143.54619024264275,144.109375,20400,0.0,0.0,False
2020-08-28 00:00:00-04:00,143.7370890025897,144.26209787920604,142.4484321750199,144.22390747070312,17400,0.0,0.0,False
2020-08-31 00:00:00-04:00,147.12576678291308,147.12576678291308,143.9470925646457,145.9325714111328,24400,0.0,0.0,False
2020-09-01 00:00:00-04:00,143.37435444920317,145.3693736358515,143.37435444920317,144.70118713378906,29300,0.0,0.0,False
2020-09-02 00:00:00-04:00,149.57897041351433,151.90809013336064,148.958514640032,150.7435302734375,97400,0.0,0.0,False
2020-09-03 00:00:00-04:00,153.63585762235954,155.55452540755013,148.8726302615542,149.4549102783203,48900,0.0,0.0,False
2020-09-04 00:00:00-04:00,150.5621641918033,150.5621641918033,146.42893358065052,149.2926025390625,121500,0.0,0.0,False
2020-09-08 00:00:00-04:00,144.20482738218865,147.2880401560872,144.20482738218865,145.57937622070312,14800,0.0,0.0,False
2020-09-09 00:00:00-04:00,148.49076812411732,151.75534875577026,148.2234935389789,150.41897583007812,35800,0.0,0.0,False
2020-09-10 00:00:00-04:00,154.24674821594766,155.2681304429939,151.82218163537118,152.1944580078125,22600,0.0,0.0,False
2020-09-11 00:00:00-04:00,153.78856857867837,154.9722236534779,153.21582896320717,153.97947692871094,20500,0.0,0.0,False
2020-09-14 00:00:00-04:00,156.40405232528101,156.80496421509042,155.61176886492922,156.62359619140625,19400,0.0,0.0,False
2020-09-15 00:00:00-04:00,157.26315540315557,158.16998100378643,156.96724527124826,157.60679626464844,12300,0.0,0.0,False
2020-09-16 00:00:00-04:00,160.56593906391353,160.56593906391353,158.23681910858843,158.66636657714844,23600,0.0,0.0,False
2020-09-17 00:00:00-04:00,155.68814394272425,158.57089358509756,155.68814394272425,158.21771240234375,14900,0.0,0.0,False
2020-09-18 00:00:00-04:00,158.88589037102656,159.1627198496684,157.2631476032182,158.4181671142578,17000,0.0,0.0,False
2020-09-21 00:00:00-04:00,153.2635489870709,153.39718627929688,151.13489263040947,153.39718627929688,18000,0.0,0.0,False
2020-09-22 00:00:00-04:00,151.8889713465928,153.26353454589844,151.65988719028925,153.26353454589844,20100,0.0,0.0,False
2020-09-23 00:00:00-04:00,160.1745401310358,160.1745401310358,156.27040860156745,156.94813537597656,24700,0.0,0.0,False
2020-09-24 00:00:00-04:00,156.53768945344868,156.53768945344868,153.72173677779986,155.35403442382812,18700,0.0,0.0,False
2020-09-25 00:00:00-04:00,152.94855473363938,156.07949829101562,152.94855473363938,156.07949829101562,24500,0.0,0.0,False
2020-09-28 00:00:00-04:00,158.4277128050689,158.6949874081053,157.57815826712317,157.70225524902344,22000,0.0,0.0,False
2020-09-29 00:00:00-04:00,157.4731460683037,158.2654295053619,156.6426867899268,157.95042419433594,19100,0.0,0.0,False
2020-09-30 00:00:00-04:00,156.04132727864538,156.04132727864538,154.35175846540005,155.71678161621094,19500,0.0,0.0,False
2020-10-01 00:00:00-04:00,157.66408090557346,157.66408090557346,155.6117904448381,156.60452270507812,54700,0.0,0.0,False
2020-10-02 00:00:00-04:00,153.540390379445,155.8217794087814,153.540390379445,155.64041137695312,19000,0.0,0.0,False
2020-10-05 00:00:00-04:00,155.16313213128552,155.2490387040649,153.06311114845087,154.94358825683594,22300,0.0,0.0,False
2020-10-06 00:00:00-04:00,155.72630337338163,156.31812357731917,153.6167276882739,153.798095703125,21900,0.0,0.0,False
2020-10-07 00:00:00-04:00,157.6831441440323,157.6831441440323,155.52583776729577,156.6522216796875,10300,0.0,0.0,False
2020-10-08 00:00:00-04:00,156.13677016871173,156.58539819849742,155.25856561600568,156.25131225585938,17000,0.0,0.0,False
2020-10-09 00:00:00-04:00,160.3463585405686,160.3463585405686,158.82861756332076,159.42999267578125,11400,0.0,0.0,False
2020-10-12 00:00:00-04:00,159.95501877462578,162.1504867851625,159.95501877462578,161.26275634765625,10300,0.0,0.0,False
2020-10-13 00:00:00-04:00,159.98365052514123,160.99547792845783,159.39181568206294,160.44183349609375,19800,0.0,0.0,False
2020-10-14 00:00:00-04:00,160.26997857921208,160.93817956494442,159.0481478204462,159.16270446777344,21700,0.0,0.0,False
2020-10-15 00:00:00-04:00,154.23720532512368,156.04131611001128,154.23720532512368,155.35403442382812,33700,0.0,0.0,False
2020-10-16 00:00:00-04:00,160.71864685220154,160.71864685220154,158.51362402975224,158.6949920654297,24100,0.0,0.0,False
2020-10-19 00:00:00-04:00,159.964546261904,160.36545815945786,157.88360595703125,157.88360595703125,15500,0.0,0.0,False
2020-10-20 00:00:00-04:00,159.4490805939012,160.28909481278492,158.42771290991615,159.5827178955078,18800,0.0,0.0,False
2020-10-21 00:00:00-04:00,156.90996250007856,157.71178626187114,155.26812456952842,155.5831298828125,35300,0.0,0.0,False
2020-10-22 00:00:00-04:00,158.41816425702692,160.14590876740456,158.0363330115409,159.3440704345703,34300,0.0,0.0,False
2020-10-23 00:00:00-04:00,159.21998627556127,160.10771660149126,158.78088398941878,160.05044555664062,16600,0.0,0.0,False
2020-10-26 00:00:00-04:00,156.4422192155583,157.5113175272059,152.95809481861036,154.5903778076172,22000,0.0,0.0,False
2020-10-27 00:00:00-04:00,154.05583046930286,154.5426489065203,152.8435399703038,153.1394500732422,19500,0.0,0.0,False
2020-10-28 00:00:00-04:00,146.80120050345707,146.80120050345707,142.6393346361209,143.27890014648438,30700,0.0,0.0,False
2020-10-29 00:00:00-04:00,146.18075703395405,146.18075703395405,143.6893644088992,145.08302307128906,40100,0.0,0.0,False
2020-10-30 00:00:00-04:00,142.94479138911862,143.6607085413179,141.1597759505541,141.85659790039062,25000,0.0,0.0,False
2020-11-02 00:00:00-05:00,144.20484168614746,144.92075898290446,143.18345935139433,144.1380157470703,25100,0.0,0.0,False
2020-11-03 00:00:00-05:00,148.40487348608718,151.17308101126264,148.40487348608718,150.51443481445312,25100,0.0,0.0,False
2020-11-04 00:00:00-05:00,148.2521442545314,151.55491563132162,147.55532219796365,149.97988891601562,26800,0.0,0.0,False
2020-11-05 00:00:00-05:00,155.19177751261836,156.12723868372598,154.5904023342191,155.65951538085938,72700,0.0,0.0,False
2020-11-06 00:00:00-05:00,158.1031615060649,158.1031615060649,156.4231331294206,157.89315795898438,20900,0.0,0.0,False
2020-11-09 00:00:00-05:00,172.6983338929703,173.30924937718115,167.13326859888426,167.40054321289062,30100,0.0,0.0,False
2020-11-10 00:00:00-05:00,158.29406564366985,160.9000001436421,156.289491680385,159.30589294433594,22700,0.0,0.0,False
2020-11-11 00:00:00-05:00,157.9026934686582,158.16996805400646,156.05085200919356,157.95042419433594,22200,0.0,0.0,False
2020-11-12 00:00:00-05:00,155.11539808904956,156.08904958920533,152.92947058012808,153.46401977539062,42500,0.0,0.0,False
2020-11-13 00:00:00-05:00,152.33763822695144,153.36856079101562,152.1180943536537,153.36856079101562,35300,0.0,0.0,False
2020-11-16 00:00:00-05:00,157.35860885418117,157.4826912663405,154.89585189971024,155.43994140625,19500,0.0,0.0,False
2020-11-17 00:00:00-05:00,155.92678235493392,158.32271350005718,155.92678235493392,157.91224670410156,46900,0.0,0.0,False
2020-11-18 00:00:00-05:00,160.203161618195,162.6754585697693,159.6590576171875,159.6590576171875,24300,0.0,0.0,False
2020-11-19 00:00:00-05:00,158.89545480212502,160.94774510745287,158.89545480212502,160.92864990234375,44700,0.0,0.0,False
